,inventory_id,film_id,title,length,category,special_features,rating,customer_id,customer_name,email,active,rental_id,rental_date,rental_weekday,rental_duration,rental_rate,amount
129,3990,869,SUSPECTS QUILLS,47,Action,Trailers,PG,56,GLORIA COOK,GLORIA.COOK@sakilacustomer.org,1,130,2005-May-25th,Wednesday,4,2.99,3.99
130,815,177,CONNECTICUT TRAMP,172,Sci-Fi,"Commentaries,Deleted Scenes",R,325,TIMOTHY BUNN,TIMOTHY.BUNN@sakilacustomer.org,1,131,2005-May-25th,Wednesday,4,4.99,5.99
131,3367,738,ROCKETEER MOTHER,178,Foreign,"Deleted Scenes,Behind the Scenes",PG-13,479,ZACHARY HITE,ZACHARY.HITE@sakilacustomer.org,1,132,2005-May-25th,Wednesday,3,0.99,3.99
132,399,89,BORROWERS BEDAZZLED,63,Animation,"Commentaries,Deleted Scenes,Behind the Scenes",G,237,TANYA GILBERT,TANYA.GILBERT@sakilacustomer.org,1,133,2005-May-25th,Wednesday,7,0.99,0.99
133,2272,491,JUMPING WRATH,74,Children,"Commentaries,Behind the Scenes",NC-17,222,DELORES HANSEN,DELORES.HANSEN@sakilacustomer.org,1,134,2005-May-25th,Wednesday,4,0.99,4.99
134,103,21,AMERICAN CIRCUS,129,Action,"Commentaries,Behind the Scenes",R,304,DAVID ROYAL,DAVID.ROYAL@sakilacustomer.org,1,135,2005-May-25th,Wednesday,3,4.99,10.99
135,2296,500,KISS GLORY,163,Foreign,"Trailers,Commentaries,Behind the Scenes",PG-13,504,NATHANIEL ADAM,NATHANIEL.ADAM@sakilacustomer.org,1,136,2005-May-25th,Wednesday,5,4.99,5.99
136,2591,569,MENAGERIE RUSHMORE,147,Animation,"Trailers,Commentaries,Deleted Scenes",G,560,JORDAN ARCHULETA,JORDAN.ARCHULETA@sakilacustomer.org,1,137,2005-May-25th,Wednesday,7,2.99,2.99
137,4134,898,TOURIST PELICAN,152,Sports,Deleted Scenes,PG-13,586,KIRK STCLAIR,KIRK.STCLAIR@sakilacustomer.org,1,138,2005-May-25th,Wednesday,4,4.99,4.99
138,327,73,BINGO TALENTED,150,Sci-Fi,"Trailers,Commentaries",PG-13,257,MARSHA DOUGLAS,MARSHA.DOUGLAS@sakilacustomer.org,1,139,2005-May-25th,Wednesday,5,2.99,2.99
139,655,142,CHICKEN HELLFIGHTERS,122,Documentary,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",PG,354,JUSTIN NGO,JUSTIN.NGO@sakilacustomer.org,1,140,2005-May-25th,Wednesday,3,0.99,0.99
140,811,176,CONGENIALITY QUEST,87,Sports,"Commentaries,Behind the Scenes",PG-13,89,JULIA FLORES,JULIA.FLORES@sakilacustomer.org,1,141,2005-May-25th,Wednesday,6,0.99,2.99
141,4407,963,WATCH TRACY,78,Animation,"Trailers,Deleted Scenes,Behind the Scenes",PG,472,GREG ROBINS,GREG.ROBINS@sakilacustomer.org,1,142,2005-May-25th,Wednesday,5,0.99,0.99
142,847,186,CRAFT OUTFIELD,64,Drama,"Deleted Scenes,Behind the Scenes",NC-17,297,SHERRI RHODES,SHERRI.RHODES@sakilacustomer.org,1,143,2005-May-25th,Wednesday,6,0.99,0.99
143,1689,368,GONE TROUBLE,84,Drama,"Deleted Scenes,Behind the Scenes",R,357,KEITH RICO,KEITH.RICO@sakilacustomer.org,1,144,2005-May-25th,Wednesday,7,2.99,2.99
144,3905,852,STRANGELOVE DESIRE,103,Children,"Trailers,Commentaries,Deleted Scenes",NC-17,82,KATHRYN COLEMAN,KATHRYN.COLEMAN@sakilacustomer.org,1,145,2005-May-25th,Wednesday,4,0.99,2.99
145,1431,313,FIDELITY DEVIL,118,Horror,"Trailers,Deleted Scenes,Behind the Scenes",G,433,DON BONE,DON.BONE@sakilacustomer.org,1,146,2005-May-26th,Thursday,5,4.99,8.99
146,633,138,CHARIOTS CONSPIRACY,71,Sci-Fi,"Deleted Scenes,Behind the Scenes",R,274,NAOMI JENNINGS,NAOMI.JENNINGS@sakilacustomer.org,1,147,2005-May-26th,Thursday,5,2.99,2.99
147,4252,924,UNFORGIVEN ZOOLANDER,129,Sci-Fi,"Trailers,Commentaries,Behind the Scenes",PG,142,APRIL BURNS,APRIL.BURNS@sakilacustomer.org,1,148,2005-May-26th,Thursday,7,0.99,0.99
148,1084,242,DOOM DANCING,68,Comedy,"Trailers,Commentaries",R,319,RONALD WEINER,RONALD.WEINER@sakilacustomer.org,1,149,2005-May-26th,Thursday,4,0.99,3.99
149,909,202,DADDY PITTSBURGH,161,Comedy,"Deleted Scenes,Behind the Scenes",G,429,FREDERICK ISBELL,FREDERICK.ISBELL@sakilacustomer.org,1,150,2005-May-26th,Thursday,5,4.99,5.99
150,2942,646,OUTBREAK DIVINE,169,Games,"Trailers,Deleted Scenes,Behind the Scenes",NC-17,14,BETTY WHITE,BETTY.WHITE@sakilacustomer.org,1,151,2005-May-26th,Thursday,6,0.99,0.99
151,2622,575,MIDSUMMER GROUNDHOG,48,Documentary,"Trailers,Deleted Scenes",G,57,EVELYN MORGAN,EVELYN.MORGAN@sakilacustomer.org,1,152,2005-May-26th,Thursday,3,4.99,9.99
152,3888,849,STORM HAPPINESS,57,Animation,"Trailers,Commentaries,Behind the Scenes",NC-17,348,ROGER QUINTANILLA,ROGER.QUINTANILLA@sakilacustomer.org,1,153,2005-May-26th,Thursday,6,0.99,0.99
153,1354,299,FACTORY DRAGON,144,Travel,"Trailers,Commentaries,Deleted Scenes",PG-13,185,ROBERTA HARPER,ROBERTA.HARPER@sakilacustomer.org,1,154,2005-May-26th,Thursday,4,0.99,0.99
154,288,65,BEHAVIOR RUNAWAY,100,Horror,"Trailers,Deleted Scenes,Behind the Scenes",PG,551,CLAYTON BARBEE,CLAYTON.BARBEE@sakilacustomer.org,1,155,2005-May-26th,Thursday,3,4.99,7.99
155,3193,702,PULP BEVERLY,89,Horror,"Trailers,Behind the Scenes",G,462,WARREN SHERROD,WARREN.SHERROD@sakilacustomer.org,1,156,2005-May-26th,Thursday,4,2.99,2.99
156,887,197,CRUSADE HONEY,112,Sports,Commentaries,R,344,HENRY BILLINGSLEY,HENRY.BILLINGSLEY@sakilacustomer.org,1,157,2005-May-26th,Thursday,4,2.99,2.99
157,2395,523,LIGHTS DEER,174,Classics,Commentaries,R,354,JUSTIN NGO,JUSTIN.NGO@sakilacustomer.org,1,158,2005-May-26th,Thursday,7,0.99,1.99
158,3453,757,SAGEBRUSH CLUELESS,106,Documentary,Trailers,G,505,RAFAEL ABNEY,RAFAEL.ABNEY@sakilacustomer.org,1,159,2005-May-26th,Thursday,4,2.99,2.99
159,1885,410,HEAVEN FREEDOM,48,Comedy,Commentaries,PG,290,KRISTINA CHAMBERS,KRISTINA.CHAMBERS@sakilacustomer.org,1,160,2005-May-26th,Thursday,7,2.99,2.99
160,2941,646,OUTBREAK DIVINE,169,Games,"Trailers,Deleted Scenes,Behind the Scenes",NC-17,182,RENEE LANE,RENEE.LANE@sakilacustomer.org,1,161,2005-May-26th,Thursday,6,0.99,0.99
161,1229,272,EDGE KISSING,153,Drama,Deleted Scenes,NC-17,296,RAMONA HALE,RAMONA.HALE@sakilacustomer.org,1,162,2005-May-26th,Thursday,5,4.99,4.99
162,2306,501,KISSING DOLLS,141,Action,Trailers,R,104,RITA GRAHAM,RITA.GRAHAM@sakilacustomer.org,1,163,2005-May-26th,Thursday,3,4.99,10.99
163,1070,239,DOGMA FAMILY,122,Animation,Commentaries,G,151,MEGAN PALMER,MEGAN.PALMER@sakilacustomer.org,1,164,2005-May-26th,Thursday,5,4.99,4.99
164,2735,600,MOTIONS DETAILS,166,Horror,"Trailers,Commentaries,Behind the Scenes",PG,33,ANNA HILL,ANNA.HILL@sakilacustomer.org,1,165,2005-May-26th,Thursday,5,0.99,2.99
165,3894,850,STORY SIDE,163,Action,"Trailers,Behind the Scenes",R,322,JASON MORRISSEY,JASON.MORRISSEY@sakilacustomer.org,1,166,2005-May-26th,Thursday,7,0.99,0.99
166,865,190,CREEPERS KANE,172,Classics,"Trailers,Behind the Scenes",NC-17,401,TONY CARRANZA,TONY.CARRANZA@sakilacustomer.org,1,167,2005-May-26th,Thursday,5,4.99,4.99
167,2714,595,MOON BUNCH,83,Foreign,"Deleted Scenes,Behind the Scenes",PG,469,WESLEY BULL,WESLEY.BULL@sakilacustomer.org,1,168,2005-May-26th,Thursday,7,0.99,0.99
168,1758,382,GRIT CLOCKWORK,137,Games,"Trailers,Deleted Scenes",PG,381,BOBBY BOUDREAU,BOBBY.BOUDREAU@sakilacustomer.org,1,169,2005-May-26th,Thursday,3,0.99,0.99
169,3688,806,SLEEPY JAPANESE,137,New,"Trailers,Commentaries,Deleted Scenes",PG,107,FLORENCE WOODS,FLORENCE.WOODS@sakilacustomer.org,1,170,2005-May-26th,Thursday,4,2.99,5.99
170,4483,979,WITCHES PANIC,100,Drama,"Commentaries,Behind the Scenes",NC-17,400,BRYAN HARDISON,BRYAN.HARDISON@sakilacustomer.org,1,171,2005-May-26th,Thursday,6,4.99,6.99
171,2873,630,NOTTING SPEAKEASY,48,Drama,"Trailers,Commentaries",PG-13,176,JUNE CARROLL,JUNE.CARROLL@sakilacustomer.org,1,172,2005-May-26th,Thursday,7,0.99,0.99
172,3596,786,SHEPHERD MIDSUMMER,113,Children,Deleted Scenes,R,533,JESSIE MILAM,JESSIE.MILAM@sakilacustomer.org,1,173,2005-May-26th,Thursday,7,0.99,0.99
173,3954,862,SUMMER SCARFACE,53,Classics,"Deleted Scenes,Behind the Scenes",G,552,HUGH WALDROP,HUGH.WALDROP@sakilacustomer.org,1,174,2005-May-26th,Thursday,5,0.99,0.99
174,4346,947,VISION TORQUE,59,Foreign,"Commentaries,Deleted Scenes",PG-13,47,FRANCES PARKER,FRANCES.PARKER@sakilacustomer.org,1,175,2005-May-26th,Thursday,5,0.99,3.99
175,851,187,CRANES RESERVOIR,57,Sports,Commentaries,NC-17,250,JO FOWLER,JO.FOWLER@sakilacustomer.org,1,176,2005-May-26th,Thursday,5,2.99,3.99
176,3545,775,SEATTLE EXPECATIONS,110,Drama,Trailers,PG-13,548,ALLAN CORNISH,ALLAN.CORNISH@sakilacustomer.org,1,177,2005-May-26th,Thursday,4,4.99,6.99
177,1489,326,FLYING HOOK,69,Animation,"Trailers,Commentaries,Behind the Scenes",NC-17,196,ALMA AUSTIN,ALMA.AUSTIN@sakilacustomer.org,1,178,2005-May-26th,Thursday,6,2.99,5.99
178,2575,563,MASSACRE USUAL,165,Games,Commentaries,R,19,RUTH MARTINEZ,RUTH.MARTINEZ@sakilacustomer.org,1,179,2005-May-26th,Thursday,6,4.99,6.99
179,2752,603,MOVIE SHAKESPEARE,53,Family,"Commentaries,Deleted Scenes,Behind the Scenes",PG,75,TAMMY SANDERS,TAMMY.SANDERS@sakilacustomer.org,1,180,2005-May-26th,Thursday,6,4.99,4.99
180,2417,527,LOLA AGENT,85,Horror,"Trailers,Commentaries",PG,587,SERGIO STANFIELD,SERGIO.STANFIELD@sakilacustomer.org,1,181,2005-May-26th,Thursday,4,4.99,4.99
181,4396,961,WASH HEAVENLY,161,Foreign,Commentaries,R,237,TANYA GILBERT,TANYA.GILBERT@sakilacustomer.org,1,182,2005-May-26th,Thursday,7,4.99,4.99
182,2877,631,NOVOCAINE FLIGHT,64,Sports,"Trailers,Commentaries,Deleted Scenes",G,254,MAXINE SILVA,MAXINE.SILVA@sakilacustomer.org,1,183,2005-May-26th,Thursday,4,0.99,2.99
183,1970,429,HONEY TIES,84,Sports,"Trailers,Commentaries,Deleted Scenes",R,556,ARMANDO GRUBER,ARMANDO.GRUBER@sakilacustomer.org,1,184,2005-May-26th,Thursday,3,0.99,0.99
184,2598,571,METAL ARMAGEDDON,161,Documentary,"Trailers,Commentaries,Deleted Scenes",PG-13,125,ETHEL WEBB,ETHEL.WEBB@sakilacustomer.org,1,185,2005-May-26th,Thursday,6,2.99,3.99
185,1799,391,HALF OUTFIELD,146,Family,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",PG-13,468,TIM CARY,TIM.CARY@sakilacustomer.org,1,186,2005-May-26th,Thursday,6,2.99,4.99
186,4004,872,SWEET BROTHERHOOD,185,Travel,Deleted Scenes,R,515,ANDRE RAPP,ANDRE.RAPP@sakilacustomer.org,1,187,2005-May-26th,Thursday,3,2.99,8.99
187,3342,734,ROAD ROXANNE,158,Documentary,Behind the Scenes,R,243,LYDIA BURKE,LYDIA.BURKE@sakilacustomer.org,1,188,2005-May-26th,Thursday,4,4.99,4.99
188,984,219,DEEP CRUSADE,51,Documentary,"Commentaries,Behind the Scenes",PG-13,247,STELLA MORENO,STELLA.MORENO@sakilacustomer.org,1,189,2005-May-26th,Thursday,6,4.99,4.99
189,3962,863,SUN CONFESSIONS,141,Sci-Fi,"Trailers,Behind the Scenes",R,533,JESSIE MILAM,JESSIE.MILAM@sakilacustomer.org,1,190,2005-May-26th,Thursday,5,0.99,1.99
190,4365,951,VOYAGE LEGALLY,78,Classics,"Commentaries,Behind the Scenes",PG-13,412,ALLEN BUTTERFIELD,ALLEN.BUTTERFIELD@sakilacustomer.org,1,191,2005-May-26th,Thursday,6,0.99,0.99
191,1897,413,HEDWIG ALTER,169,Comedy,"Trailers,Commentaries,Behind the Scenes",NC-17,437,RANDALL NEUMANN,RANDALL.NEUMANN@sakilacustomer.org,1,192,2005-May-26th,Thursday,7,2.99,2.99
192,3900,851,STRAIGHT HOURS,151,Sports,"Commentaries,Behind the Scenes",R,270,LEAH CURTIS,LEAH.CURTIS@sakilacustomer.org,1,193,2005-May-26th,Thursday,3,0.99,1.99
193,1337,295,EXPENDABLE STALLION,97,Documentary,"Trailers,Behind the Scenes",PG,29,ANGELA HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,1,194,2005-May-26th,Thursday,3,0.99,1.99
194,506,112,CALENDAR GUNFIGHT,120,Foreign,"Trailers,Commentaries,Behind the Scenes",NC-17,564,BOB PFEIFFER,BOB.PFEIFFER@sakilacustomer.org,1,195,2005-May-26th,Thursday,4,4.99,5.99
195,190,43,ATLANTIS CAUSE,170,Family,Behind the Scenes,G,184,VIVIAN RUIZ,VIVIAN.RUIZ@sakilacustomer.org,1,196,2005-May-26th,Thursday,6,2.99,2.99
196,4212,915,TRUMAN CRAZY,92,Action,"Trailers,Commentaries",G,546,KELLY KNOTT,KELLY.KNOTT@sakilacustomer.org,1,197,2005-May-26th,Thursday,7,4.99,5.99
197,1789,388,GUNFIGHT MOON,70,Comedy,"Deleted Scenes,Behind the Scenes",NC-17,54,TERESA ROGERS,TERESA.ROGERS@sakilacustomer.org,1,198,2005-May-26th,Thursday,5,0.99,4.99
198,2135,462,INSIDER ARIZONA,78,Music,Commentaries,NC-17,71,KATHY JAMES,KATHY.JAMES@sakilacustomer.org,1,199,2005-May-26th,Thursday,5,2.99,2.99
199,3926,856,STREETCAR INTENTIONS,73,Horror,Commentaries,R,321,KEVIN SCHULER,KEVIN.SCHULER@sakilacustomer.org,1,200,2005-May-26th,Thursday,5,4.99,4.99
200,776,169,COMFORTS RUSH,76,Travel,"Commentaries,Behind the Scenes",NC-17,444,MARCUS HIDALGO,MARCUS.HIDALGO@sakilacustomer.org,1,201,2005-May-26th,Thursday,3,2.99,8.99
201,674,147,CHOCOLAT HARRY,101,Family,"Commentaries,Behind the Scenes",NC-17,20,SHARON ROBINSON,SHARON.ROBINSON@sakilacustomer.org,1,202,2005-May-26th,Thursday,5,0.99,2.99
202,3374,740,ROLLERCOASTER BRINGING,153,Horror,"Trailers,Commentaries,Deleted Scenes",PG-13,109,EDNA WEST,EDNA.WEST@sakilacustomer.org,1,203,2005-May-26th,Thursday,5,2.99,5.99
203,1842,401,HAROLD FRENCH,168,Drama,"Commentaries,Deleted Scenes,Behind the Scenes",NC-17,528,CLAUDE HERZOG,CLAUDE.HERZOG@sakilacustomer.org,1,204,2005-May-26th,Thursday,6,0.99,0.99
204,303,68,BETRAYED REAR,122,Children,"Commentaries,Deleted Scenes,Behind the Scenes",NC-17,114,GRACE ELLIS,GRACE.ELLIS@sakilacustomer.org,1,205,2005-May-26th,Thursday,5,4.99,4.99
205,1717,374,GRAFFITI LOVE,117,Sci-Fi,"Trailers,Deleted Scenes",PG,345,CARL ARTIS,CARL.ARTIS@sakilacustomer.org,1,206,2005-May-26th,Thursday,3,0.99,0.99
206,102,21,AMERICAN CIRCUS,129,Action,"Commentaries,Behind the Scenes",R,47,FRANCES PARKER,FRANCES.PARKER@sakilacustomer.org,1,207,2005-May-26th,Thursday,3,4.99,4.99
207,3669,803,SLACKER LIAISONS,179,Drama,"Trailers,Commentaries,Behind the Scenes",R,274,NAOMI JENNINGS,NAOMI.JENNINGS@sakilacustomer.org,1,208,2005-May-26th,Thursday,7,4.99,4.99
208,729,159,CLOSER BANG,58,Comedy,"Trailers,Behind the Scenes",R,379,CARLOS COUGHLIN,CARLOS.COUGHLIN@sakilacustomer.org,1,209,2005-May-26th,Thursday,5,4.99,4.99
209,1801,391,HALF OUTFIELD,146,Family,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",PG-13,391,CLARENCE GAMEZ,CLARENCE.GAMEZ@sakilacustomer.org,1,210,2005-May-26th,Thursday,6,2.99,2.99
210,4005,872,SWEET BROTHERHOOD,185,Travel,Deleted Scenes,R,170,BEATRICE ARNOLD,BEATRICE.ARNOLD@sakilacustomer.org,1,211,2005-May-26th,Thursday,3,2.99,2.99
211,764,167,COMA HEAD,109,Travel,Commentaries,NC-17,59,CHERYL MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,212,2005-May-26th,Thursday,6,4.99,4.99
212,1505,329,FORREST SONS,63,Action,Commentaries,R,394,CHRIS BROTHERS,CHRIS.BROTHERS@sakilacustomer.org,1,213,2005-May-26th,Thursday,4,2.99,3.99
213,1453,319,FISH OPUS,125,Sci-Fi,"Trailers,Deleted Scenes,Behind the Scenes",R,98,LILLIAN GRIFFIN,LILLIAN.GRIFFIN@sakilacustomer.org,1,214,2005-May-26th,Thursday,4,2.99,3.99
214,679,149,CHRISTMAS MOONSHINE,150,Children,"Trailers,Commentaries,Behind the Scenes",NC-17,197,SUE PETERS,SUE.PETERS@sakilacustomer.org,1,215,2005-May-26th,Thursday,7,0.99,0.99
215,1398,306,FEATHERS METAL,104,Games,"Trailers,Deleted Scenes",PG-13,91,LOIS BUTLER,LOIS.BUTLER@sakilacustomer.org,1,216,2005-May-26th,Thursday,3,0.99,5.99
216,4395,961,WASH HEAVENLY,161,Foreign,Commentaries,R,121,JOSEPHINE GOMEZ,JOSEPHINE.GOMEZ@sakilacustomer.org,1,217,2005-May-26th,Thursday,7,4.99,4.99
217,2291,496,KICK SAVANNAH,179,Travel,"Trailers,Commentaries,Deleted Scenes",PG-13,309,CHRISTOPHER GRECO,CHRISTOPHER.GRECO@sakilacustomer.org,1,218,2005-May-26th,Thursday,3,0.99,6.99
218,3074,676,PHILADELPHIA WIFE,137,Sports,"Trailers,Commentaries,Deleted Scenes",PG-13,489,RICARDO MEADOR,RICARDO.MEADOR@sakilacustomer.org,1,219,2005-May-26th,Thursday,7,4.99,4.99
219,1259,279,ELIZABETH SHANE,152,Sports,"Trailers,Deleted Scenes,Behind the Scenes",NC-17,542,LONNIE TIRADO,LONNIE.TIRADO@sakilacustomer.org,1,220,2005-May-26th,Thursday,7,4.99,4.99
220,3578,783,SHANE DARKNESS,93,Travel,"Commentaries,Deleted Scenes",PG,143,LESLIE GORDON,LESLIE.GORDON@sakilacustomer.org,1,221,2005-May-26th,Thursday,5,2.99,2.99
221,2745,602,MOURNING PURPLE,146,Sci-Fi,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",PG,83,LOUISE JENKINS,LOUISE.JENKINS@sakilacustomer.org,1,222,2005-May-26th,Thursday,5,0.99,0.99
222,3121,686,PLUTO OLEANDER,84,New,Behind the Scenes,R,460,LEON BOSTIC,LEON.BOSTIC@sakilacustomer.org,1,223,2005-May-26th,Thursday,5,4.99,4.99
223,4285,933,VAMPIRE WHALE,126,New,"Trailers,Commentaries",NC-17,318,BRIAN WYMAN,BRIAN.WYMAN@sakilacustomer.org,1,224,2005-May-26th,Thursday,4,4.99,9.99
224,651,141,CHICAGO NORTH,185,Games,"Deleted Scenes,Behind the Scenes",PG-13,467,ALVIN DELOACH,ALVIN.DELOACH@sakilacustomer.org,1,225,2005-May-26th,Thursday,6,4.99,4.99
225,4181,911,TRIP NEWTON,64,Action,"Commentaries,Deleted Scenes",PG-13,221,BESSIE MORRISON,BESSIE.MORRISON@sakilacustomer.org,1,226,2005-May-26th,Thursday,7,4.99,4.99
226,214,48,BACKLASH UNDEFEATED,118,Children,"Trailers,Behind the Scenes",PG-13,301,ROBERT BAUGHMAN,ROBERT.BAUGHMAN@sakilacustomer.org,1,227,2005-May-26th,Thursday,3,4.99,5.99
227,511,113,CALIFORNIA BIRDS,75,Sports,"Trailers,Commentaries,Deleted Scenes",NC-17,571,JOHNNIE CHISHOLM,JOHNNIE.CHISHOLM@sakilacustomer.org,1,228,2005-May-26th,Thursday,4,4.99,9.99
228,1131,251,DRAGONFLY STRANGERS,133,New,"Trailers,Behind the Scenes",NC-17,312,MARK RINEHART,MARK.RINEHART@sakilacustomer.org,1,229,2005-May-26th,Thursday,6,4.99,4.99
229,1085,242,DOOM DANCING,68,Comedy,"Trailers,Commentaries",R,58,JEAN BELL,JEAN.BELL@sakilacustomer.org,1,230,2005-May-26th,Thursday,4,0.99,0.99
230,4032,878,TEEN APOLLO,74,Travel,"Trailers,Deleted Scenes,Behind the Scenes",G,365,BRUCE SCHWARZ,BRUCE.SCHWARZ@sakilacustomer.org,1,231,2005-May-26th,Thursday,3,4.99,4.99
231,2945,646,OUTBREAK DIVINE,169,Games,"Trailers,Deleted Scenes,Behind the Scenes",NC-17,256,MABEL HOLLAND,MABEL.HOLLAND@sakilacustomer.org,1,232,2005-May-26th,Thursday,6,0.99,0.99
232,715,156,CLERKS ANGELS,164,Documentary,Commentaries,G,531,JAMIE WAUGH,JAMIE.WAUGH@sakilacustomer.org,1,233,2005-May-26th,Thursday,3,4.99,4.99
233,1321,292,EXCITEMENT EVE,51,Action,Commentaries,G,566,CASEY MENA,CASEY.MENA@sakilacustomer.org,1,234,2005-May-26th,Thursday,3,0.99,5.99
234,3537,773,SEABISCUIT PUNK,112,Sports,"Commentaries,Deleted Scenes,Behind the Scenes",NC-17,119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,235,2005-May-26th,Thursday,6,2.99,5.99
235,1265,280,EMPIRE MALKOVICH,177,Children,Deleted Scenes,G,446,THEODORE CULP,THEODORE.CULP@sakilacustomer.org,0,236,2005-May-26th,Thursday,7,0.99,0.99
236,241,54,BANGER PINOCCHIO,113,Music,"Trailers,Commentaries,Deleted Scenes",R,536,FERNANDO CHURCHILL,FERNANDO.CHURCHILL@sakilacustomer.org,1,237,2005-May-26th,Thursday,5,0.99,0.99
237,503,112,CALENDAR GUNFIGHT,120,Foreign,"Trailers,Commentaries,Behind the Scenes",NC-17,211,STACEY MONTGOMERY,STACEY.MONTGOMERY@sakilacustomer.org,1,238,2005-May-26th,Thursday,4,4.99,4.99
238,131,26,ANNIE IDENTITY,86,Sci-Fi,"Commentaries,Deleted Scenes",G,49,JOYCE EDWARDS,JOYCE.EDWARDS@sakilacustomer.org,1,239,2005-May-26th,Thursday,3,0.99,3.99
239,3420,749,RULES HUMAN,153,Horror,"Deleted Scenes,Behind the Scenes",R,103,GLADYS HAMILTON,GLADYS.HAMILTON@sakilacustomer.org,1,240,2005-May-26th,Thursday,6,4.99,7.99
240,4438,970,WESTWARD SEABISCUIT,52,Classics,"Commentaries,Deleted Scenes",NC-17,245,COURTNEY DAY,COURTNEY.DAY@sakilacustomer.org,1,241,2005-May-26th,Thursday,7,0.99,0.99
241,2095,454,IMPACT ALADDIN,180,Music,"Trailers,Deleted Scenes",PG-13,214,KRISTIN JOHNSTON,KRISTIN.JOHNSTON@sakilacustomer.org,1,242,2005-May-26th,Thursday,6,0.99,1.99
242,1721,375,GRAIL FRANKENSTEIN,85,Action,"Commentaries,Deleted Scenes,Behind the Scenes",NC-17,543,LANCE PEMBERTON,LANCE.PEMBERTON@sakilacustomer.org,1,243,2005-May-26th,Thursday,4,2.99,6.99
243,1041,232,DIRTY ACE,147,Games,"Commentaries,Deleted Scenes,Behind the Scenes",NC-17,257,MARSHA DOUGLAS,MARSHA.DOUGLAS@sakilacustomer.org,1,244,2005-May-26th,Thursday,7,2.99,2.99
244,3045,668,PEAK FOREVER,80,Sports,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",PG,158,VERONICA STONE,VERONICA.STONE@sakilacustomer.org,1,245,2005-May-26th,Thursday,7,4.99,4.99
245,2829,621,NETWORK PEAK,75,Family,"Commentaries,Deleted Scenes,Behind the Scenes",PG-13,240,MARLENE WELCH,MARLENE.WELCH@sakilacustomer.org,1,246,2005-May-26th,Thursday,5,2.99,2.99
246,4095,892,TITANIC BOONDOCK,104,Animation,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",R,102,CRYSTAL FORD,CRYSTAL.FORD@sakilacustomer.org,1,247,2005-May-26th,Thursday,3,4.99,4.99
247,1913,416,HIGHBALL POTTER,110,Foreign,Deleted Scenes,R,545,JULIO NOLAND,JULIO.NOLAND@sakilacustomer.org,1,248,2005-May-26th,Thursday,6,0.99,0.99
248,2428,530,LORD ARIZONA,108,Action,Trailers,PG-13,472,GREG ROBINS,GREG.ROBINS@sakilacustomer.org,1,249,2005-May-26th,Thursday,5,2.99,2.99
249,368,81,BLINDNESS GUN,103,Sci-Fi,"Trailers,Behind the Scenes",PG-13,539,MATHEW BOLIN,MATHEW.BOLIN@sakilacustomer.org,1,250,2005-May-26th,Thursday,6,4.99,4.99
250,4352,948,VOICE PEACH,139,New,"Commentaries,Behind the Scenes",PG-13,204,ROSEMARY SCHMIDT,ROSEMARY.SCHMIDT@sakilacustomer.org,1,251,2005-May-26th,Thursday,6,0.99,0.99
251,1203,267,EAGLES PANKY,140,New,"Trailers,Commentaries,Behind the Scenes",NC-17,187,BRITTANY RILEY,BRITTANY.RILEY@sakilacustomer.org,1,252,2005-May-26th,Thursday,4,4.99,7.99
252,2969,650,PACIFIC AMISTAD,144,Documentary,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",G,416,JEFFERY PINSON,JEFFERY.PINSON@sakilacustomer.org,1,253,2005-May-26th,Thursday,3,0.99,0.99
253,1835,398,HANOVER GALAXY,47,Music,"Commentaries,Deleted Scenes,Behind the Scenes",NC-17,390,SHAWN HEATON,SHAWN.HEATON@sakilacustomer.org,1,254,2005-May-26th,Thursday,5,4.99,4.99
254,3264,719,RECORDS ZORRO,182,Sports,Behind the Scenes,PG,114,GRACE ELLIS,GRACE.ELLIS@sakilacustomer.org,1,255,2005-May-26th,Thursday,7,4.99,4.99
255,3194,702,PULP BEVERLY,89,Horror,"Trailers,Behind the Scenes",G,436,TROY QUIGLEY,TROY.QUIGLEY@sakilacustomer.org,1,256,2005-May-26th,Thursday,4,2.99,3.99
256,2570,563,MASSACRE USUAL,165,Games,Commentaries,R,373,LOUIS LEONE,LOUIS.LEONE@sakilacustomer.org,1,257,2005-May-26th,Thursday,6,4.99,4.99
257,3534,773,SEABISCUIT PUNK,112,Sports,"Commentaries,Deleted Scenes,Behind the Scenes",NC-17,502,BRETT CORNWELL,BRETT.CORNWELL@sakilacustomer.org,1,258,2005-May-26th,Thursday,6,2.99,2.99
258,30,6,AGENT TRUMAN,169,Foreign,Deleted Scenes,PG,482,MAURICE CRAWLEY,MAURICE.CRAWLEY@sakilacustomer.org,0,259,2005-May-26th,Thursday,3,2.99,8.99
